"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"24.11.2011","114,85","114,85","114,85","114,85","0,01K","0,13%"
"23.11.2011","114,70","114,70","114,70","114,70","0,03K","-0,17%"
"22.11.2011","114,90","114,90","114,90","114,90","0,02K","0,00%"
"21.11.2011","114,90","114,90","114,90","114,90","-","-0,48%"
"18.11.2011","115,45","115,45","115,45","115,45","0,03K","-0,09%"
"17.11.2011","115,55","115,55","115,55","115,55","0,01K","-0,04%"
"16.11.2011","115,60","115,60","115,60","115,60","-","0,35%"
"15.11.2011","115,20","115,20","115,20","115,20","0,01K","0,17%"
"14.11.2011","115,00","115,00","115,00","115,00","0,01K","-0,39%"
"11.11.2011","115,45","115,45","115,45","115,45","0,01K","-0,04%"
"10.11.2011","115,50","115,50","115,50","115,50","0,03K","-0,86%"
"09.11.2011","116,50","116,50","116,50","116,50","-","-0,77%"
"08.11.2011","117,40","117,40","117,40","117,40","0,01K","-0,42%"
"07.11.2011","117,90","117,90","117,90","117,90","-","0,04%"
"04.11.2011","117,85","117,85","117,85","117,85","-","0,04%"
"03.11.2011","117,80","117,80","117,80","117,80","0,01K","0,00%"
"02.11.2011","117,80","117,80","117,80","117,80","0,04K","0,13%"
"01.11.2011","117,65","117,65","117,65","117,65","0,02K","-0,72%"
"31.10.2011","118,50","118,50","118,50","118,50","-","-1,04%"
"28.10.2011","119,75","119,75","119,75","119,75","-","-0,04%"
"27.10.2011","119,80","119,80","119,80","119,80","0,01K","0,13%"
"26.10.2011","119,65","119,65","119,65","119,65","0,01K","-0,08%"
"25.10.2011","119,75","119,75","119,75","119,75","-","0,13%"
"24.10.2011","119,60","119,60","119,60","119,60","0,01K","0,34%"
"21.10.2011","119,20","119,20","119,20","119,20","0,02K","0,04%"
"20.10.2011","119,15","119,15","119,15","119,15","0,06K","-0,33%"
"19.10.2011","119,55","119,55","119,55","119,55","0,02K","-0,13%"
"18.10.2011","119,70","119,70","119,70","119,70","0,01K","-0,79%"
"17.10.2011","120,65","120,65","120,65","120,65","0,02K","-0,21%"
"14.10.2011","120,90","120,90","120,90","120,90","0,01K","0,00%"
"13.10.2011","120,90","120,90","120,90","120,90","0,06K","-0,17%"
"12.10.2011","121,10","121,10","121,10","121,10","0,03K","-0,12%"
"11.10.2011","121,25","121,25","121,25","121,25","0,01K","0,04%"
"10.10.2011","121,20","121,20","121,20","121,20","0,03K","0,33%"
"07.10.2011","120,80","120,80","120,80","120,80","0,01K","0,17%"
"06.10.2011","120,60","120,60","120,60","120,60","0,01K","0,21%"
"05.10.2011","120,35","120,35","120,35","120,35","0,01K","0,29%"
"04.10.2011","120,00","120,00","120,00","120,00","0,04K","-1,15%"
"03.10.2011","121,40","121,40","121,40","121,40","0,01K","-1,46%"
"30.09.2011","123,20","123,20","123,20","123,20","0,01K","-0,20%"
"29.09.2011","123,45","123,45","123,45","123,45","0,01K","-0,04%"
"28.09.2011","123,50","123,50","123,50","123,50","0,03K","0,04%"
"27.09.2011","123,45","123,45","123,45","123,45","0,01K","0,08%"
"26.09.2011","123,35","123,35","123,35","123,35","0,01K","-0,16%"
"23.09.2011","123,55","123,55","123,55","123,55","-","0,00%"
"22.09.2011","123,55","123,55","123,55","123,55","0,02K","-0,08%"
"21.09.2011","123,65","123,65","123,65","123,65","-","0,08%"
"20.09.2011","123,55","123,55","123,55","123,55","0,01K","-0,04%"
"19.09.2011","123,60","123,60","123,60","123,60","0,01K","-0,16%"
"16.09.2011","123,80","123,80","123,80","123,80","0,01K","0,12%"
"15.09.2011","123,65","123,65","123,65","123,65","0,01K","0,41%"
"14.09.2011","123,15","123,15","123,15","123,15","-","-0,08%"
"13.09.2011","123,25","123,25","123,25","123,25","0,02K","-0,04%"
"12.09.2011","123,30","123,30","123,30","123,30","0,01K","0,00%"
"09.09.2011","123,30","123,30","123,30","123,30","0,05K","-0,20%"
"08.09.2011","123,55","123,55","123,55","123,55","0,01K","0,00%"
"07.09.2011","123,55","123,55","123,55","123,55","-","0,04%"
"06.09.2011","123,50","123,50","123,50","123,50","0,02K","0,04%"
"05.09.2011","123,45","123,45","123,45","123,45","0,01K","0,24%"
"02.09.2011","123,15","123,15","123,15","123,15","0,02K","0,37%"
"01.09.2011","122,70","122,70","122,70","122,70","0,01K","-0,12%"
"31.08.2011","122,85","122,85","122,85","122,85","0,01K","0,45%"
"30.08.2011","122,30","122,30","122,30","122,30","0,01K","1,41%"
"26.08.2011","120,60","120,60","120,60","120,60","0,01K","0,04%"
"25.08.2011","120,55","120,55","120,55","120,55","0,01K","-0,04%"
"24.08.2011","120,60","120,60","120,60","120,60","0,01K","0,12%"
"23.08.2011","120,45","120,45","120,45","120,45","0,01K","0,12%"
"22.08.2011","120,30","120,30","120,30","120,30","0,02K","0,25%"
"19.08.2011","120,00","120,00","120,00","120,00","0,01K","-0,12%"
"18.08.2011","120,15","120,15","120,15","120,15","0,03K","-0,25%"
"17.08.2011","120,45","120,45","120,45","120,45","0,02K","0,29%"
"16.08.2011","120,10","120,10","120,10","120,10","0,04K","0,04%"
"15.08.2011","120,05","120,05","120,05","120,05","0,04K","0,42%"
"12.08.2011","119,55","119,55","119,55","119,55","0,03K","0,08%"
"11.08.2011","119,45","119,45","119,45","119,45","0,01K","-0,04%"
"10.08.2011","119,50","119,50","119,50","119,50","0,01K","0,29%"
"09.08.2011","119,15","119,15","119,15","119,15","0,03K","-0,29%"
"08.08.2011","119,50","119,50","119,50","119,50","0,04K","-0,95%"
"05.08.2011","120,65","120,65","120,65","120,65","0,02K","0,21%"
"04.08.2011","120,40","120,40","120,40","120,40","0,04K","-0,70%"
"03.08.2011","121,25","121,25","121,25","121,25","0,03K","0,00%"
"02.08.2011","121,25","121,25","121,25","121,25","-","0,25%"
"01.08.2011","120,95","120,95","120,95","120,95","0,02K","-0,08%"
"29.07.2011","121,05","121,05","121,05","121,05","0,02K","-0,04%"
"28.07.2011","121,10","121,10","121,10","121,10","-","-0,08%"
"27.07.2011","121,20","121,20","121,20","121,20","-","-0,04%"
"26.07.2011","121,25","121,25","121,25","121,25","0,02K","-0,04%"
"25.07.2011","121,30","121,30","121,30","121,30","-","0,04%"
"22.07.2011","121,25","121,25","121,25","121,25","-","-0,08%"
"21.07.2011","121,35","121,35","121,35","121,35","0,02K","0,00%"
"20.07.2011","121,35","121,35","121,35","121,35","0,01K","0,21%"
"19.07.2011","121,10","121,10","121,10","121,10","0,01K","0,33%"
"18.07.2011","120,70","120,70","120,70","120,70","0,01K","-0,12%"
"15.07.2011","120,85","120,85","120,85","120,85","-","-0,21%"
"14.07.2011","121,10","121,10","121,10","121,10","0,02K","-0,08%"
"13.07.2011","121,20","121,20","121,20","121,20","0,02K","0,50%"
"12.07.2011","120,60","120,60","120,60","120,60","0,01K","0,33%"
"11.07.2011","120,20","120,20","120,20","120,20","-","-0,78%"
"08.07.2011","121,15","121,15","121,15","121,15","0,02K","-0,16%"
"07.07.2011","121,35","121,35","121,35","121,35","0,01K","0,00%"
"06.07.2011","121,35","121,35","121,35","121,35","0,02K","-0,41%"
"05.07.2011","121,85","121,85","121,85","121,85","0,01K","0,16%"
"04.07.2011","121,65","121,65","121,65","121,65","0,01K","0,16%"
"01.07.2011","121,45","121,45","121,45","121,45","-","0,12%"
"30.06.2011","121,30","121,30","121,30","121,30","-","-0,49%"
"29.06.2011","121,90","121,90","121,90","121,90","0,03K","0,29%"
"28.06.2011","121,55","121,55","121,55","121,55","0,09K","0,16%"
"27.06.2011","121,35","121,35","121,35","121,35","0,01K","0,79%"
"24.06.2011","120,40","120,40","120,40","120,40","0,02K","0,00%"
"23.06.2011","120,40","120,40","120,40","120,40","0,01K","-0,04%"
"22.06.2011","120,45","120,45","120,45","120,45","-","-0,08%"
"21.06.2011","120,55","120,55","120,55","120,55","0,02K","0,04%"
"20.06.2011","120,50","120,50","120,50","120,50","0,01K","0,84%"
"17.06.2011","119,50","119,50","119,50","119,50","-","-0,08%"
"16.06.2011","119,60","119,60","119,60","119,60","0,01K","-1,28%"
"15.06.2011","121,15","121,15","121,15","121,15","-","-0,49%"
"14.06.2011","121,75","121,75","121,75","121,75","0,01K","0,21%"
"13.06.2011","121,50","121,50","121,50","121,50","0,02K","0,04%"
"10.06.2011","121,45","121,45","121,45","121,45","-","-0,08%"
"09.06.2011","121,55","121,55","121,55","121,55","-","0,21%"
"08.06.2011","121,30","121,30","121,30","121,30","-","-0,86%"
"07.06.2011","122,35","122,35","122,35","122,35","0,01K","0,74%"
"06.06.2011","121,45","121,45","121,45","121,45","-","0,08%"
"03.06.2011","121,35","121,35","121,35","121,35","-","0,41%"
"02.06.2011","120,85","120,85","120,85","120,85","-","0,00%"
"01.06.2011","120,85","120,85","120,85","120,85","-","-0,08%"
"31.05.2011","120,95","120,95","120,95","120,95","0,01K","0,50%"
"27.05.2011","120,35","120,35","120,35","120,35","0,02K","0,84%"
"26.05.2011","119,35","119,35","119,35","119,35","0,01K","-0,04%"
"25.05.2011","119,40","119,40","119,40","119,40","0,01K","-0,13%"
"24.05.2011","119,55","119,55","119,55","119,55","-","-0,17%"
"23.05.2011","119,75","119,75","119,75","119,75","0,01K","0,17%"
"20.05.2011","119,55","119,55","119,55","119,55","0,01K","-0,21%"
"19.05.2011","119,80","119,80","119,80","119,80","-","0,04%"
"18.05.2011","119,75","119,75","119,75","119,75","-","0,76%"
"17.05.2011","118,85","118,85","118,85","118,85","0,01K","-0,75%"
"16.05.2011","119,75","119,75","119,75","119,75","0,02K","0,34%"
"13.05.2011","119,35","119,35","119,35","119,35","0,01K","-0,79%"
"12.05.2011","120,30","120,30","120,30","120,30","0,01K","-0,99%"
"11.05.2011","121,50","121,50","121,50","121,50","0,02K","-0,61%"
"10.05.2011","122,25","122,25","122,25","122,25","0,15K","-0,57%"
"09.05.2011","122,95","122,95","122,95","122,95","0,06K","-0,32%"
"06.05.2011","123,35","123,35","123,35","123,35","0,03K","-0,24%"
"05.05.2011","123,65","123,65","123,65","123,65","0,01K","-0,64%"
"04.05.2011","124,45","124,45","124,45","124,45","-","0,32%"
"03.05.2011","124,05","124,05","124,05","124,05","0,01K","1,02%"
"29.04.2011","122,80","122,80","122,80","122,80","0,01K","0,00%"
"28.04.2011","122,80","122,80","122,80","122,80","0,01K","0,29%"
"27.04.2011","122,45","122,45","122,45","122,45","0,01K","0,00%"
"26.04.2011","122,45","122,45","122,45","122,45","0,02K","-0,08%"
"21.04.2011","122,55","122,55","122,55","122,55","-","-0,04%"
"20.04.2011","122,60","122,60","122,60","122,60","0,01K","0,25%"
"19.04.2011","122,30","122,30","122,30","122,30","-","-0,04%"
"18.04.2011","122,35","122,35","122,35","122,35","0,01K","-0,65%"
"15.04.2011","123,15","123,15","123,15","123,15","-","0,41%"
"14.04.2011","122,65","122,65","122,65","122,65","0,01K","0,00%"
"13.04.2011","122,65","122,65","122,65","122,65","0,02K","0,62%"
"12.04.2011","121,90","121,90","121,90","121,90","0,01K","-0,49%"
"11.04.2011","122,50","122,50","122,50","122,50","-","-0,12%"
"08.04.2011","122,65","122,65","122,65","122,65","0,01K","0,25%"
"07.04.2011","122,35","122,35","122,35","122,35","0,03K","-0,08%"
"06.04.2011","122,45","122,45","122,45","122,45","0,01K","-0,04%"
"05.04.2011","122,50","122,50","122,50","122,50","0,02K","-1,05%"
"04.04.2011","123,80","123,80","123,80","123,80","-","0,24%"
"01.04.2011","123,50","123,50","123,50","123,50","-","0,24%"
"31.03.2011","123,20","123,20","123,20","123,20","-","2,54%"
"30.03.2011","120,15","120,15","120,15","120,15","0,03K","-0,17%"
"29.03.2011","120,35","120,35","120,35","120,35","0,01K","-1,07%"
"28.03.2011","121,65","121,65","121,65","121,65","0,01K","-3,30%"
"25.03.2011","125,80","125,80","125,80","125,80","-","0,52%"
"24.03.2011","125,15","125,15","125,15","125,15","0,01K","-0,32%"
"23.03.2011","125,55","125,55","125,55","125,55","0,01K","0,88%"
"22.03.2011","124,45","124,45","124,45","124,45","-","-0,32%"
"21.03.2011","124,85","124,85","124,85","124,85","0,01K","0,69%"
"18.03.2011","124,00","124,00","124,00","124,00","-","0,40%"
"17.03.2011","123,50","123,50","123,50","123,50","-","-4,37%"
"16.03.2011","129,15","129,15","129,15","129,15","0,02K","-0,08%"
"15.03.2011","129,25","129,25","129,25","129,25","0,05K","0,08%"
"14.03.2011","129,15","129,15","129,15","129,15","0,01K","-0,65%"
"11.03.2011","130,00","130,00","130,00","130,00","0,02K","0,42%"
"10.03.2011","129,45","129,45","129,45","129,45","0,01K","-0,38%"
"09.03.2011","129,95","129,95","129,95","129,95","0,11K","-0,12%"
"08.03.2011","130,10","130,10","130,10","130,10","0,06K","-0,38%"
"07.03.2011","130,60","130,60","130,60","130,60","0,01K","-0,68%"
"04.03.2011","131,50","131,50","131,50","131,50","0,01K","0,84%"
"03.03.2011","130,40","130,40","130,40","130,40","-","-0,15%"
"02.03.2011","130,60","130,60","130,60","130,60","0,05K","-0,23%"
"01.03.2011","130,90","130,90","130,90","130,90","0,01K","-0,04%"
"28.02.2011","130,95","130,95","130,95","130,95","0,01K","1,51%"
"25.02.2011","129,00","129,00","129,00","129,00","-","1,18%"
"24.02.2011","127,50","127,50","127,50","127,50","-","-0,31%"
"23.02.2011","127,90","127,90","127,90","127,90","0,01K","1,31%"
"22.02.2011","126,25","126,25","126,25","126,25","0,03K","-0,79%"
"21.02.2011","127,25","127,25","127,25","127,25","0,02K","0,43%"
"18.02.2011","126,70","126,70","126,70","126,70","-","0,56%"
"17.02.2011","126,00","126,00","126,00","126,00","0,06K","0,40%"
"16.02.2011","125,50","125,50","125,50","125,50","0,01K","0,48%"
"15.02.2011","124,90","124,90","124,90","124,90","0,01K","0,32%"
"14.02.2011","124,50","124,50","124,50","124,50","-","0,81%"
"11.02.2011","123,50","123,50","123,50","123,50","0,01K","0,28%"
"10.02.2011","123,15","123,15","123,15","123,15","-","0,29%"
"09.02.2011","122,80","122,80","122,80","122,80","0,03K","-0,53%"
"08.02.2011","123,45","123,45","123,45","123,45","0,01K","-0,04%"
"07.02.2011","123,50","123,50","123,50","123,50","-","-2,76%"
"04.02.2011","127,00","127,00","127,00","127,00","0,01K","-0,27%"
"03.02.2011","127,35","127,35","127,35","127,35","0,04K","-0,39%"
"02.02.2011","127,85","127,85","127,85","127,85","0,01K","-1,16%"
"01.02.2011","129,35","129,35","129,35","129,35","0,01K","-0,04%"
"31.01.2011","129,40","129,40","129,40","129,40","0,02K","-0,73%"
"28.01.2011","130,35","130,35","130,35","130,35","-","1,84%"
"27.01.2011","128,00","128,00","128,00","128,00","-","0,20%"
"26.01.2011","127,75","127,75","127,75","127,75","-","-1,16%"
"25.01.2011","129,25","129,25","129,25","129,25","0,01K","-0,31%"
"24.01.2011","129,65","129,65","129,65","129,65","-","-1,71%"
"21.01.2011","131,90","131,90","131,90","131,90","-","-0,79%"
"20.01.2011","132,95","132,95","132,95","132,95","0,01K","-0,60%"
"19.01.2011","133,75","133,75","133,75","133,75","0,01K","0,15%"
"18.01.2011","133,55","133,55","133,55","133,55","-","0,00%"
"17.01.2011","133,55","133,55","133,55","133,55","-","-1,80%"
"14.01.2011","136,00","136,00","136,00","136,00","0,01K","-1,27%"
"13.01.2011","137,75","137,75","137,75","137,75","-","-0,18%"
"12.01.2011","138,00","138,00","138,00","138,00","0,04K","-0,54%"
"11.01.2011","138,75","138,75","138,75","138,75","0,03K","-0,22%"
"10.01.2011","139,05","139,05","139,05","139,05","0,01K","1,98%"
"07.01.2011","136,35","136,35","136,35","136,35","-","2,40%"
"06.01.2011","133,15","133,15","133,15","133,15","-","1,91%"
"05.01.2011","130,65","130,65","130,65","130,65","0,08K","-4,84%"
"04.01.2011","137,30","137,30","137,30","137,30","0,02K","0,59%"
"03.01.2011","136,50","136,50","136,50","136,50","-","11,29%"
"31.12.2010","122,65","122,65","122,65","122,65","-","0,20%"
"30.12.2010","122,40","122,40","122,40","122,40","-","0,53%"
"29.12.2010","121,75","121,75","121,75","121,75","-","4,06%"
"24.12.2010","117,00","117,00","117,00","117,00","-","-0,21%"
"23.12.2010","117,25","117,25","117,25","117,25","-","-0,64%"
"22.12.2010","118,00","118,00","118,00","118,00","-","1,64%"
"21.12.2010","116,10","116,10","116,10","116,10","-","-0,13%"
"20.12.2010","116,25","116,25","116,25","116,25","-","0,17%"
"17.12.2010","116,05","116,05","116,05","116,05","-","0,35%"
"16.12.2010","115,65","115,65","115,65","115,65","-","0,13%"
"15.12.2010","115,50","115,50","115,50","115,50","-","-0,09%"
"14.12.2010","115,60","115,60","115,60","115,60","0,02K","-0,56%"
"13.12.2010","116,25","116,25","116,25","116,25","-","0,48%"
"10.12.2010","115,70","115,70","115,70","115,70","-","1,27%"
"09.12.2010","114,25","114,25","114,25","114,25","-","-0,44%"
"08.12.2010","114,75","114,75","114,75","114,75","0,01K","-0,26%"
"07.12.2010","115,05","115,05","115,05","115,05","-","-0,09%"
"06.12.2010","115,15","115,15","115,15","115,15","0,02K","0,70%"
"03.12.2010","114,35","114,35","114,35","114,35","-","0,88%"
"02.12.2010","113,35","113,35","113,35","113,35","0,02K","1,21%"
"01.12.2010","112,00","112,00","112,00","112,00","0,11K","-0,27%"
"30.11.2010","112,30","112,30","112,30","112,30","0,01K","-0,22%"
"29.11.2010","112,55","112,55","112,55","112,55","0,01K","5,14%"
"26.11.2010","107,05","107,05","107,05","107,05","-","-1,11%"
"25.11.2010","108,25","108,25","108,25","108,25","-","0,60%"
"24.11.2010","107,60","107,60","107,60","107,60","0,03K","-0,09%"
"23.11.2010","107,70","107,70","107,70","107,70","0,05K","-0,42%"
"22.11.2010","108,15","108,15","108,15","108,15","0,01K","-1,50%"
"19.11.2010","109,80","109,80","109,80","109,80","-","0,14%"
"18.11.2010","109,65","109,65","109,65","109,65","-","0,27%"
"17.11.2010","109,35","109,35","109,35","109,35","-","-1,49%"
"16.11.2010","111,00","111,00","111,00","111,00","-","-1,55%"
"15.11.2010","112,75","112,75","112,75","112,75","-","2,41%"
"12.11.2010","110,10","110,10","110,10","110,10","-","2,18%"
"11.11.2010","107,75","107,75","107,75","107,75","-","1,03%"
"10.11.2010","106,65","106,65","106,65","106,65","0,03K","0,95%"
"09.11.2010","105,65","105,65","105,65","105,65","0,04K","-0,09%"
"08.11.2010","105,75","105,75","105,75","105,75","0,06K","-0,33%"
"05.11.2010","106,10","106,10","106,10","106,10","-","-0,24%"
"04.11.2010","106,35","106,35","106,35","106,35","-","-0,05%"
"03.11.2010","106,40","106,40","106,40","106,40","0,04K","0,14%"
"02.11.2010","106,25","106,25","106,25","106,25","0,01K","0,57%"
"01.11.2010","105,65","105,65","105,65","105,65","0,01K","8,47%"
"29.10.2010","97,40","97,40","97,40","97,40","-","-0,26%"
"28.10.2010","97,65","97,65","97,65","97,65","-","-0,26%"
"27.10.2010","97,90","97,90","97,90","97,90","-","0,41%"
"26.10.2010","97,50","97,50","97,50","97,50","-","-0,56%"
"25.10.2010","98,05","98,05","98,05","98,05","-","0,36%"
"22.10.2010","97,70","97,70","97,70","97,70","-","0,21%"
"21.10.2010","97,50","97,50","97,50","97,50","-","-0,41%"
"20.10.2010","97,90","97,90","97,90","97,90","-","0,46%"
"19.10.2010","97,45","97,45","97,45","97,45","-","0,46%"
"18.10.2010","97,00","97,00","97,00","97,00","-","-0,05%"
"15.10.2010","97,05","97,05","97,05","97,05","-","0,23%"
"14.10.2010","96,83","96,83","96,83","96,83","-","0,67%"
"13.10.2010","96,19","96,19","96,19","96,19","-","0,87%"
"12.10.2010","95,36","95,36","95,36","95,36","-","-0,39%"
"11.10.2010","95,73","95,73","95,73","95,73","0,02K","0,44%"
"08.10.2010","95,31","95,31","95,31","95,31","-","-0,32%"
"07.10.2010","95,62","95,62","95,62","95,62","-","-0,01%"
"06.10.2010","95,63","95,63","95,63","95,63","-","0,53%"
"05.10.2010","95,13","95,13","95,13","95,13","-","-0,31%"
"04.10.2010","95,43","95,43","95,43","95,43","-","-0,65%"
"01.10.2010","96,05","96,05","96,05","96,05","-","0,11%"
"30.09.2010","95,94","95,94","95,94","95,94","-","0,31%"
"29.09.2010","95,64","95,64","95,64","95,64","-","0,39%"
"28.09.2010","95,27","95,27","95,27","95,27","-","0,07%"
"27.09.2010","95,20","95,20","95,20","95,20","-","0,47%"
"24.09.2010","94,75","94,75","94,75","94,75","-","0,34%"
"23.09.2010","94,43","94,43","94,43","94,43","-","-0,04%"
"22.09.2010","94,47","94,47","94,47","94,47","-","-0,05%"
"21.09.2010","94,52","94,52","94,52","94,52","-","0,11%"
"20.09.2010","94,42","94,42","94,42","94,42","-","-0,17%"
"17.09.2010","94,58","94,58","94,58","94,58","-","0,17%"
"16.09.2010","94,42","94,42","94,42","94,42","-","0,63%"
"15.09.2010","93,83","93,83","93,83","93,83","-","-0,27%"
"14.09.2010","94,08","94,08","94,08","94,08","-","0,09%"
"13.09.2010","94,00","94,00","94,00","94,00","-","0,80%"
"10.09.2010","93,25","93,25","93,25","93,25","-","0,09%"
"09.09.2010","93,17","93,17","93,17","93,17","0,01K","-2,38%"
"08.09.2010","95,44","95,44","95,44","95,44","0,06K","-1,09%"
"07.09.2010","96,49","96,49","96,49","96,49","0,01K","-0,46%"
"06.09.2010","96,94","96,94","96,94","96,94","0,01K","-0,48%"
"03.09.2010","97,41","97,41","97,41","97,41","0,02K","0,53%"
"02.09.2010","96,90","96,90","96,90","96,90","-","-0,09%"
"01.09.2010","96,99","96,99","96,99","96,99","0,01K","-0,14%"
"31.08.2010","97,13","97,13","97,13","97,13","0,02K","-0,12%"
"27.08.2010","97,25","97,25","97,25","97,25","0,05K","0,85%"
"26.08.2010","96,43","96,43","96,43","96,43","0,02K","0,34%"
"25.08.2010","96,10","96,10","96,10","96,10","0,01K","0,20%"
"24.08.2010","95,91","95,91","95,91","95,91","0,03K","-0,72%"
"23.08.2010","96,61","96,61","96,61","96,61","0,01K","0,11%"
"20.08.2010","96,50","96,50","96,50","96,50","-","0,56%"
"19.08.2010","95,96","95,96","95,96","95,96","-","0,28%"
"18.08.2010","95,69","95,69","95,69","95,69","0,01K","-0,23%"
"17.08.2010","95,91","95,91","95,91","95,91","0,01K","1,05%"
"16.08.2010","94,91","94,91","94,91","94,91","0,02K","-0,32%"
"13.08.2010","95,21","95,21","95,21","95,21","0,01K","-0,55%"
"12.08.2010","95,74","95,74","95,74","95,74","0,01K","-0,33%"
"11.08.2010","96,06","96,06","96,06","96,06","0,02K","-1,10%"
"10.08.2010","97,13","97,13","97,13","97,13","0,01K","-0,26%"
"09.08.2010","97,38","97,38","97,38","97,38","0,01K","0,08%"
"06.08.2010","97,30","97,30","97,30","97,30","0,02K","-0,81%"
"05.08.2010","98,09","98,09","98,09","98,09","0,05K","-0,85%"
"04.08.2010","98,93","98,93","98,93","98,93","0,02K","-0,91%"
"03.08.2010","99,84","99,84","99,84","99,84","-","0,90%"
"02.08.2010","98,95","98,95","98,95","98,95","0,01K","1,14%"
"30.07.2010","97,83","97,83","97,83","97,83","0,01K","0,33%"
"29.07.2010","97,51","97,51","97,51","97,51","-","0,69%"
"28.07.2010","96,84","96,84","96,84","96,84","-","-0,03%"
"27.07.2010","96,87","96,87","96,87","96,87","0,01K","-0,43%"
"26.07.2010","97,29","97,29","97,29","97,29","-","-0,32%"
"23.07.2010","97,60","97,60","97,60","97,60","0,01K","0,06%"
"22.07.2010","97,54","97,54","97,54","97,54","-","0,45%"
"21.07.2010","97,10","97,10","97,10","97,10","-","-0,62%"
"20.07.2010","97,71","97,71","97,71","97,71","-","-0,38%"
"19.07.2010","98,08","98,08","98,08","98,08","-","-0,63%"
"16.07.2010","98,70","98,70","98,70","98,70","0,05K","-0,03%"
"15.07.2010","98,73","98,73","98,73","98,73","0,02K","0,71%"
"14.07.2010","98,03","98,03","98,03","98,03","0,03K","0,62%"
"13.07.2010","97,43","97,43","97,43","97,43","0,01K","0,67%"
"12.07.2010","96,78","96,78","96,78","96,78","-","-0,08%"
"09.07.2010","96,86","96,86","96,86","96,86","0,04K","0,48%"
"08.07.2010","96,40","96,40","96,40","96,40","0,02K","0,70%"
"07.07.2010","95,73","95,73","95,73","95,73","-","-1,17%"
"06.07.2010","96,86","96,86","96,86","96,86","-","0,00%"
"05.07.2010","96,86","96,86","96,86","96,86","0,05K","0,08%"
"02.07.2010","96,78","96,78","96,78","96,78","0,03K","-1,69%"
"01.07.2010","98,44","98,44","98,44","98,44","0,08K","-1,30%"
"30.06.2010","99,74","99,74","99,74","99,74","0,02K","-0,22%"
"29.06.2010","99,96","99,96","99,96","99,96","-","-0,33%"
"28.06.2010","100,29","100,29","100,29","100,29","0,01K","1,25%"
"25.06.2010","99,05","99,05","99,05","99,05","0,02K","-0,35%"
"24.06.2010","99,40","99,40","99,40","99,40","0,01K","0,12%"
"23.06.2010","99,28","99,28","99,28","99,28","0,01K","-0,35%"
"22.06.2010","99,63","99,63","99,63","99,63","0,02K","-1,79%"
"21.06.2010","101,45","101,45","101,45","101,45","0,03K","0,04%"
"18.06.2010","101,41","101,41","101,41","101,41","0,03K","-0,25%"
"17.06.2010","101,66","101,66","101,66","101,66","0,03K","0,23%"
"16.06.2010","101,43","101,43","101,43","101,43","0,06K","0,15%"
"15.06.2010","101,28","101,28","101,28","101,28","0,02K","-0,13%"
"14.06.2010","101,41","101,41","101,41","101,41","-","1,15%"
"11.06.2010","100,26","100,26","100,26","100,26","0,01K","-0,15%"
"10.06.2010","100,41","100,41","100,41","100,41","0,02K","-0,30%"
"09.06.2010","100,71","100,71","100,71","100,71","0,02K","0,52%"
"08.06.2010","100,19","100,19","100,19","100,19","0,02K","-0,45%"
"07.06.2010","100,64","100,64","100,64","100,64","0,01K","0,26%"
"04.06.2010","100,38","100,38","100,38","100,38","0,01K","1,31%"
"03.06.2010","99,08","99,08","99,08","99,08","0,02K","0,08%"
"02.06.2010","99,00","99,00","99,00","99,00","-","0,26%"
"01.06.2010","98,74","98,74","98,74","98,74","-","-0,59%"
"31.05.2010","99,33","99,33","99,33","99,33","-","0,00%"
"28.05.2010","99,33","99,33","99,33","99,33","-","0,91%"
"27.05.2010","98,43","98,43","98,43","98,43","0,01K","-0,27%"
"26.05.2010","98,70","98,70","98,70","98,70","0,04K","0,02%"
"25.05.2010","98,68","98,68","98,68","98,68","0,01K","-1,79%"
"24.05.2010","100,48","100,48","100,48","100,48","0,02K","2,02%"
"21.05.2010","98,49","98,49","98,49","98,49","0,05K","1,40%"
"20.05.2010","97,13","97,13","97,13","97,13","0,01K","0,04%"
"19.05.2010","97,09","97,09","97,09","97,09","0,02K","-2,21%"
"18.05.2010","99,28","99,28","99,28","99,28","-","1,31%"
"17.05.2010","98,00","98,00","98,00","98,00","0,01K","-2,44%"
"14.05.2010","100,45","100,45","100,45","100,45","0,04K","-0,46%"
"13.05.2010","100,91","100,91","100,91","100,91","0,01K","1,28%"
"12.05.2010","99,63","99,63","99,63","99,63","0,01K","-0,71%"
"11.05.2010","100,34","100,34","100,34","100,34","0,03K","-2,12%"
"10.05.2010","102,51","102,51","102,51","102,51","0,02K","-0,18%"
"07.05.2010","102,70","102,70","102,70","102,70","0,01K","-1,59%"
"06.05.2010","104,36","104,36","104,36","104,36","0,02K","-1,35%"
"05.05.2010","105,79","105,79","105,79","105,79","0,01K","-3,02%"
"04.05.2010","109,08","109,08","109,08","109,08","-","1,74%"
"03.05.2010","107,21","107,21","107,21","107,21","-","0,00%"
"30.04.2010","107,21","107,21","107,21","107,21","0,01K","0,38%"
"29.04.2010","106,80","106,80","106,80","106,80","0,01K","0,66%"
"28.04.2010","106,10","106,10","106,10","106,10","0,01K","-2,62%"
"27.04.2010","108,95","108,95","108,95","108,95","0,01K","-0,27%"
"26.04.2010","109,25","109,25","109,25","109,25","0,01K","2,29%"
